MEASURE USED:
value=(max-count)*frequency;   per item in LRU list
max=10000;
count=index of item in lru list
frequency=number of occurences of the item

hit rate = 14.087415109828601


max value is 175519122
item	value	weight	take
2825	14350	11	false
2826	14348	4	false
2827	14346	38	false
2828	14344	41	false
2829	14342	44	false
2830	14340	27	false
2831	14338	40	false
2832	21504	10	false
2833	21501	18	false
2834	14332	27	false
2835	14330	5	false
2836	14328	25	false
2837	14326	34	false
2838	35810	8	false
2839	35805	28	false
2840	14320	16	false
2841	14318	19	false
2842	14316	17	false
2843	14314	39	false
2844	35780	19	false
2845	35775	49	false
2846	50078	39	false
2847	50071	30	false
2848	7152	9	false
2849	7151	11	false
2850	7150	32	false
2851	7149	50	false
2852	7148	25	false
2853	7147	12	false
2854	35730	37	false
2855	35725	2	false
2856	7144	11	false
2857	7143	41	false
2858	99988	21	false
2859	99974	19	false
2860	28560	26	false
2861	28556	36	false
2862	28552	10	false
2863	28548	25	false
2864	28544	14	false
2865	28540	4	false
2866	28536	11	false
2867	28532	29	false
2868	42792	37	false
2869	42786	36	false
2870	42780	28	false
2871	42774	43	false
2872	49896	32	false
2873	49889	22	false
2874	21378	7	false
2875	21375	3	false
2876	28496	40	false
2877	28492	7	false
2878	28488	6	false
2879	28484	32	false
2880	28480	8	false
2881	28476	28	false
2882	28472	44	false
2883	28468	16	false
2884	28464	9	false
2885	28460	4	false
2886	14228	40	false
2887	14226	22	false
2888	14224	31	false
2889	14222	41	false
2890	14220	45	false
2891	14218	47	false
2892	14216	34	false
2893	14214	8	false
2894	14212	11	false
2895	14210	40	false
2896	14208	40	false
2897	14206	23	false
2898	14204	13	false
2899	14202	25	false
2900	14200	31	false
2901	14198	50	false
2902	14196	21	false
2903	14194	11	false
2904	14192	44	false
2905	14190	11	false
2906	14188	24	false
2907	14186	22	false
2908	14184	10	false
2909	14182	4	false
2910	14180	9	false
2911	14178	47	false
2912	14176	48	false
2913	14174	15	false
2914	14172	31	false
2915	21255	23	false
2916	21252	18	false
2917	14166	39	false
2918	14164	28	false
2919	14162	10	false
2920	14160	49	false
2921	14158	5	false
2922	14156	13	false
2923	14154	2	false
2924	14152	37	false
2925	14150	30	false
2926	14148	30	false
2927	14146	43	false
2928	14144	26	false
2929	14142	31	false
2930	14140	47	false
2931	14138	16	false
2932	14136	46	false
2933	14134	22	false
2934	28264	9	false
2935	14130	7	false
2936	14128	50	false
2937	14126	5	false
2938	14124	36	false
2939	14122	36	false
2940	14120	48	false
2941	14118	50	false
2942	14116	19	false
2943	14114	4	false
2944	14112	27	false
2945	14110	46	false
2946	14108	40	false
2947	14106	19	false
2948	14104	15	false
2949	14102	16	false
2950	14100	49	false
2951	14098	32	false
2952	14096	8	false
2953	35235	41	false
2954	35230	38	false
2955	21135	8	false
2956	21132	11	false
2957	21129	41	false
2958	21126	28	false
2959	7041	32	false
2960	7040	16	false
2961	21117	22	false
2962	21114	14	false
2963	7037	19	false
2964	7036	39	false
2965	7035	33	false
2966	7034	42	false
2967	21099	21	false
2968	21096	29	false
2969	14062	6	false
2970	14060	1	false
2971	7029	7	false
2972	7028	4	false
2973	7027	39	false
2974	7026	8	false
2975	14050	44	false
2976	14048	38	false
2977	14046	12	false
2978	14044	40	false
2979	14042	21	false
2980	14040	14	false
2981	14038	15	false
2982	14036	17	false
2983	14034	13	false
2984	14032	49	false
2985	14030	30	false
2986	14028	16	false
2987	14026	11	false
2988	14024	35	false
2989	14022	18	false
2990	14020	39	false
2991	14018	12	false
2992	14016	46	false
2993	14014	34	false
2994	14012	28	false
2995	14010	36	false
2996	14008	7	false
2997	14006	1	false
2998	14004	4	false
2999	14002	41	false
3000	14000	27	false
