MEASURE USED:
max - lru_order
where max = 10000
lru_size  =  3000

hit rate = 8.176820318913405


max value is 1996045
item	value	weight	take
1440	8560	2	true
1441	8559	19	false
1442	8558	35	false
1443	8557	42	false
1444	8556	47	false
1445	8555	23	false
1446	8554	28	false
1447	8553	34	false
1448	8552	10	false
1449	8551	41	false
1450	8550	35	false
1451	8549	49	false
1452	8548	41	false
1453	8547	34	false
1454	8546	36	false
1455	8545	12	false
1456	8544	30	false
1457	8543	18	false
1458	8542	15	false
1459	8541	13	false
1460	8540	15	false
1461	8539	17	false
1462	8538	26	false
1463	8537	25	false
1464	8536	40	false
1465	8535	16	false
1466	8534	24	false
1467	8533	47	false
1468	8532	37	false
1469	8531	18	false
1470	8530	15	false
1471	8529	28	false
1472	8528	20	false
1473	8527	22	false
1474	8526	50	false
1475	8525	14	false
1476	8524	16	false
1477	8523	6	false
1478	8522	39	false
1479	8521	44	false
1480	8520	44	false
1481	8519	5	false
1482	8518	36	false
1483	8517	11	false
1484	8516	47	false
1485	8515	30	false
1486	8514	29	false
1487	8513	1	true
1488	8512	7	false
1489	8511	22	false
1490	8510	17	false
1491	8509	26	false
1492	8508	28	false
1493	8507	37	false
1494	8506	24	false
1495	8505	29	false
1496	8504	33	false
1497	8503	14	false
1498	8502	3	true
1499	8501	16	false
1500	8500	41	false
1501	8499	14	false
1502	8498	37	false
1503	8497	31	false
1504	8496	30	false
1505	8495	12	false
1506	8494	34	false
1507	8493	5	false
1508	8492	33	false
1509	8491	26	false
1510	8490	14	false
1511	8489	34	false
1512	8488	12	false
1513	8487	18	false
1514	8486	4	true
1515	8485	48	false
1516	8484	13	false
1517	8483	39	false
1518	8482	40	false
1519	8481	34	false
1520	8480	10	false
1521	8479	9	false
1522	8478	13	false
1523	8477	23	false
1524	8476	4	true
1525	8475	4	true
1526	8474	6	false
1527	8473	40	false
1528	8472	27	false
1529	8471	44	false
1530	8470	48	false
1531	8469	26	false
1532	8468	31	false
1533	8467	17	false
1534	8466	3	true
1535	8465	2	true
1536	8464	31	false
1537	8463	48	false
1538	8462	38	false
1539	8461	19	false
1540	8460	24	false
1541	8459	50	false
1542	8458	7	false
1543	8457	11	false
1544	8456	19	false
1545	8455	9	false
1546	8454	10	false
1547	8453	34	false
1548	8452	22	false
1549	8451	15	false
1550	8450	22	false
1551	8449	47	false
1552	8448	42	false
1553	8447	1	true
1554	8446	24	false
1555	8445	20	false
1556	8444	14	false
1557	8443	28	false
1558	8442	20	false
1559	8441	49	false
1560	8440	19	false
1561	8439	10	false
1562	8438	42	false
1563	8437	15	false
1564	8436	10	false
1565	8435	21	false
1566	8434	43	false
1567	8433	30	false
1568	8432	11	false
1569	8431	9	false
1570	8430	8	false
1571	8429	6	false
1572	8428	8	false
1573	8427	9	false
1574	8426	38	false
1575	8425	20	false
1576	8424	48	false
1577	8423	17	false
1578	8422	21	false
1579	8421	15	false
1580	8420	36	false
1581	8419	10	false
1582	8418	33	false
1583	8417	37	false
1584	8416	24	false
1585	8415	10	false
1586	8414	49	false
1587	8413	20	false
1588	8412	12	false
1589	8411	34	false
1590	8410	1	true
1591	8409	18	false
1592	8408	41	false
1593	8407	5	false
1594	8406	11	false
1595	8405	17	false
1596	8404	20	false
1597	8403	21	false
1598	8402	5	false
1599	8401	27	false
1600	8400	7	false
1601	8399	22	false
1602	8398	43	false
1603	8397	24	false
1604	8396	24	false
1605	8395	15	false
1606	8394	28	false
1607	8393	24	false
1608	8392	33	false
1609	8391	25	false
1610	8390	36	false
1611	8389	41	false
1612	8388	49	false
1613	8387	31	false
1614	8386	13	false
1615	8385	1	true
1616	8384	44	false
1617	8383	28	false
1618	8382	47	false
1619	8381	5	false
1620	8380	8	false
1621	8379	10	false
1622	8378	42	false
1623	8377	11	false
1624	8376	48	false
1625	8375	12	false
1626	8374	6	false
1627	8373	8	false
1628	8372	37	false
1629	8371	47	false
1630	8370	25	false
1631	8369	14	false
1632	8368	30	false
1633	8367	7	false
1634	8366	9	false
1635	8365	18	false
1636	8364	6	false
1637	8363	22	false
1638	8362	20	false
1639	8361	15	false
1640	8360	50	false
1641	8359	23	false
1642	8358	10	false
1643	8357	24	false
1644	8356	25	false
1645	8355	12	false
1646	8354	31	false
1647	8353	33	false
1648	8352	10	false
1649	8351	37	false
1650	8350	7	false
1651	8349	8	false
1652	8348	27	false
1653	8347	30	false
1654	8346	29	false
1655	8345	44	false
1656	8344	5	false
1657	8343	26	false
1658	8342	49	false
1659	8341	3	true
1660	8340	15	false
1661	8339	7	false
1662	8338	33	false
1663	8337	48	false
1664	8336	28	false
1665	8335	33	false
1666	8334	45	false
1667	8333	4	true
1668	8332	20	false
1669	8331	20	false
1670	8330	28	false
1671	8329	38	false
1672	8328	1	true
1673	8327	50	false
1674	8326	50	false
1675	8325	39	false
1676	8324	5	false
1677	8323	39	false
1678	8322	48	false
1679	8321	31	false
1680	8320	3	true
1681	8319	13	false
1682	8318	47	false
1683	8317	10	false
1684	8316	28	false
1685	8315	42	false
1686	8314	5	false
1687	8313	42	false
1688	8312	44	false
1689	8311	33	false
1690	8310	17	false
1691	8309	10	false
1692	8308	43	false
1693	8307	34	false
1694	8306	39	false
1695	8305	46	false
1696	8304	31	false
1697	8303	47	false
1698	8302	2	true
1699	8301	6	false
1700	8300	28	false
1701	8299	23	false
1702	8298	25	false
1703	8297	48	false
1704	8296	39	false
1705	8295	3	true
1706	8294	20	false
1707	8293	16	false
1708	8292	24	false
1709	8291	3	true
1710	8290	44	false
1711	8289	46	false
1712	8288	8	false
1713	8287	48	false
1714	8286	17	false
1715	8285	33	false
1716	8284	11	false
1717	8283	24	false
1718	8282	43	false
1719	8281	4	true
1720	8280	14	false
1721	8279	34	false
1722	8278	41	false
1723	8277	18	false
1724	8276	46	false
1725	8275	18	false
1726	8274	49	false
1727	8273	33	false
1728	8272	50	false
1729	8271	26	false
1730	8270	49	false
1731	8269	4	true
1732	8268	45	false
1733	8267	18	false
1734	8266	3	true
1735	8265	31	false
1736	8264	43	false
1737	8263	20	false
1738	8262	5	false
1739	8261	14	false
1740	8260	2	true
1741	8259	2	true
1742	8258	48	false
1743	8257	46	false
1744	8256	22	false
1745	8255	16	false
1746	8254	12	false
1747	8253	35	false
1748	8252	42	false
1749	8251	31	false
1750	8250	5	false
1751	8249	27	false
1752	8248	29	false
1753	8247	20	false
1754	8246	34	false
1755	8245	6	false
1756	8244	12	false
1757	8243	19	false
1758	8242	37	false
1759	8241	15	false
1760	8240	26	false
1761	8239	38	false
1762	8238	27	false
1763	8237	38	false
1764	8236	36	false
1765	8235	19	false
1766	8234	36	false
1767	8233	15	false
1768	8232	22	false
1769	8231	4	true
1770	8230	45	false
1771	8229	40	false
1772	8228	5	false
1773	8227	35	false
1774	8226	9	false
1775	8225	34	false
1776	8224	25	false
1777	8223	7	false
1778	8222	30	false
1779	8221	47	false
1780	8220	9	false
1781	8219	28	false
1782	8218	48	false
1783	8217	4	true
1784	8216	27	false
1785	8215	19	false
1786	8214	27	false
1787	8213	38	false
1788	8212	4	true
1789	8211	14	false
1790	8210	32	false
1791	8209	5	false
1792	8208	45	false
1793	8207	21	false
1794	8206	9	false
1795	8205	18	false
1796	8204	41	false
1797	8203	49	false
1798	8202	1	true
1799	8201	17	false
1800	8200	12	false
1801	8199	40	false
1802	8198	13	false
1803	8197	1	true
1804	8196	22	false
1805	8195	32	false
1806	8194	39	false
1807	8193	7	false
1808	8192	31	false
1809	8191	49	false
1810	8190	28	false
1811	8189	50	false
1812	8188	41	false
1813	8187	31	false
1814	8186	36	false
1815	8185	12	false
1816	8184	40	false
1817	8183	26	false
1818	8182	15	false
1819	8181	24	false
1820	8180	44	false
1821	8179	41	false
1822	8178	26	false
1823	8177	25	false
1824	8176	22	false
1825	8175	41	false
1826	8174	22	false
1827	8173	45	false
1828	8172	44	false
1829	8171	46	false
1830	8170	10	false
1831	8169	13	false
1832	8168	23	false
1833	8167	20	false
1834	8166	25	false
1835	8165	49	false
1836	8164	15	false
1837	8163	15	false
1838	8162	25	false
1839	8161	37	false
1840	8160	17	false
1841	8159	12	false
1842	8158	24	false
1843	8157	6	false
1844	8156	29	false
1845	8155	50	false
1846	8154	27	false
1847	8153	28	false
1848	8152	38	false
1849	8151	48	false
1850	8150	21	false
1851	8149	13	false
1852	8148	46	false
1853	8147	16	false
1854	8146	28	false
1855	8145	9	false
1856	8144	21	false
1857	8143	16	false
1858	8142	9	false
1859	8141	43	false
1860	8140	32	false
1861	8139	22	false
1862	8138	44	false
1863	8137	36	false
1864	8136	23	false
1865	8135	13	false
1866	8134	40	false
1867	8133	17	false
1868	8132	30	false
1869	8131	21	false
1870	8130	47	false
1871	8129	45	false
1872	8128	42	false
1873	8127	32	false
1874	8126	25	false
1875	8125	18	false
1876	8124	29	false
1877	8123	3	true
1878	8122	27	false
1879	8121	38	false
1880	8120	25	false
1881	8119	41	false
1882	8118	46	false
1883	8117	1	true
1884	8116	7	false
1885	8115	36	false
1886	8114	35	false
1887	8113	11	false
1888	8112	17	false
1889	8111	32	false
1890	8110	9	false
1891	8109	22	false
1892	8108	37	false
1893	8107	31	false
1894	8106	47	false
1895	8105	31	false
1896	8104	44	false
1897	8103	46	false
1898	8102	38	false
1899	8101	29	false
1900	8100	38	false
1901	8099	40	false
1902	8098	8	false
1903	8097	26	false
1904	8096	36	false
1905	8095	36	false
1906	8094	21	false
1907	8093	7	false
1908	8092	34	false
1909	8091	8	false
1910	8090	30	false
1911	8089	35	false
1912	8088	28	false
1913	8087	26	false
1914	8086	35	false
1915	8085	40	false
1916	8084	4	true
1917	8083	39	false
1918	8082	7	false
1919	8081	23	false
1920	8080	29	false
1921	8079	29	false
1922	8078	47	false
1923	8077	46	false
1924	8076	19	false
1925	8075	49	false
1926	8074	35	false
1927	8073	48	false
1928	8072	14	false
1929	8071	7	false
1930	8070	3	true
1931	8069	14	false
1932	8068	34	false
1933	8067	18	false
1934	8066	50	false
1935	8065	45	false
1936	8064	26	false
1937	8063	22	false
1938	8062	49	false
1939	8061	15	false
1940	8060	50	false
1941	8059	48	false
1942	8058	46	false
1943	8057	34	false
1944	8056	46	false
1945	8055	24	false
1946	8054	15	false
1947	8053	38	false
1948	8052	9	false
1949	8051	19	false
1950	8050	15	false
1951	8049	8	false
1952	8048	1	true
1953	8047	50	false
1954	8046	48	false
1955	8045	5	false
1956	8044	33	false
1957	8043	9	false
1958	8042	2	true
1959	8041	2	true
1960	8040	46	false
1961	8039	31	false
1962	8038	14	false
1963	8037	7	false
1964	8036	18	false
1965	8035	19	false
1966	8034	2	true
1967	8033	13	false
1968	8032	40	false
1969	8031	38	false
1970	8030	18	false
1971	8029	9	false
1972	8028	41	false
1973	8027	37	false
1974	8026	37	false
1975	8025	44	false
1976	8024	13	false
1977	8023	18	false
1978	8022	23	false
1979	8021	17	false
1980	8020	26	false
1981	8019	46	false
1982	8018	24	false
1983	8017	28	false
1984	8016	14	false
1985	8015	47	false
1986	8014	4	true
1987	8013	40	false
1988	8012	34	false
1989	8011	46	false
1990	8010	44	false
1991	8009	8	false
1992	8008	44	false
1993	8007	7	false
1994	8006	1	true
1995	8005	30	false
1996	8004	26	false
1997	8003	17	false
1998	8002	14	false
1999	8001	39	false
2000	8000	46	false
2001	7999	41	false
2002	7998	1	true
2003	7997	33	false
2004	7996	14	false
2005	7995	43	false
2006	7994	43	false
2007	7993	10	false
2008	7992	40	false
2009	7991	24	false
2010	7990	23	false
2011	7989	24	false
2012	7988	36	false
2013	7987	23	false
2014	7986	28	false
2015	7985	44	false
2016	7984	24	false
2017	7983	34	false
2018	7982	44	false
2019	7981	39	false
2020	7980	30	false
2021	7979	2	true
2022	7978	31	false
2023	7977	31	false
2024	7976	31	false
2025	7975	8	false
2026	7974	12	false
2027	7973	12	false
2028	7972	1	true
2029	7971	41	false
2030	7970	2	true
2031	7969	22	false
2032	7968	50	false
2033	7967	22	false
2034	7966	15	false
2035	7965	50	false
2036	7964	29	false
2037	7963	45	false
2038	7962	8	false
2039	7961	2	true
2040	7960	32	false
2041	7959	34	false
2042	7958	40	false
2043	7957	35	false
2044	7956	1	true
2045	7955	18	false
2046	7954	47	false
2047	7953	19	false
2048	7952	45	false
2049	7951	24	false
2050	7950	2	true
2051	7949	18	false
2052	7948	5	false
2053	7947	37	false
2054	7946	49	false
2055	7945	22	false
2056	7944	28	false
2057	7943	2	true
2058	7942	40	false
2059	7941	14	false
2060	7940	16	false
2061	7939	28	false
2062	7938	6	false
2063	7937	8	false
2064	7936	24	false
2065	7935	32	false
2066	7934	29	false
2067	7933	28	false
2068	7932	9	false
2069	7931	41	false
2070	7930	38	false
2071	7929	31	false
2072	7928	44	false
2073	7927	42	false
2074	7926	30	false
2075	7925	23	false
2076	7924	49	false
2077	7923	31	false
2078	7922	11	false
2079	7921	15	false
2080	7920	18	false
2081	7919	12	false
2082	7918	17	false
2083	7917	43	false
2084	7916	42	false
2085	7915	7	false
2086	7914	39	false
2087	7913	14	false
2088	7912	21	false
2089	7911	18	false
2090	7910	10	false
2091	7909	16	false
2092	7908	29	false
2093	7907	16	false
2094	7906	4	true
2095	7905	38	false
2096	7904	46	false
2097	7903	19	false
2098	7902	30	false
2099	7901	33	false
2100	7900	22	false
2101	7899	8	false
2102	7898	25	false
2103	7897	48	false
2104	7896	9	false
2105	7895	29	false
2106	7894	2	true
2107	7893	7	false
2108	7892	17	false
2109	7891	25	false
2110	7890	12	false
2111	7889	35	false
2112	7888	48	false
2113	7887	5	false
2114	7886	41	false
2115	7885	12	false
2116	7884	36	false
2117	7883	34	false
2118	7882	1	true
2119	7881	2	true
2120	7880	19	false
2121	7879	21	false
2122	7878	30	false
2123	7877	14	false
2124	7876	44	false
2125	7875	25	false
2126	7874	6	false
2127	7873	13	false
2128	7872	28	false
2129	7871	12	false
2130	7870	33	false
2131	7869	38	false
2132	7868	32	false
2133	7867	42	false
2134	7866	47	false
2135	7865	40	false
2136	7864	42	false
2137	7863	7	false
2138	7862	38	false
2139	7861	28	false
2140	7860	34	false
2141	7859	2	true
2142	7858	46	false
2143	7857	31	false
2144	7856	47	false
2145	7855	42	false
2146	7854	1	true
2147	7853	48	false
2148	7852	29	false
2149	7851	11	false
2150	7850	44	false
2151	7849	36	false
2152	7848	49	false
2153	7847	17	false
2154	7846	2	true
2155	7845	50	false
2156	7844	6	false
2157	7843	25	false
2158	7842	48	false
2159	7841	1	true
2160	7840	50	false
2161	7839	26	false
2162	7838	9	false
2163	7837	23	false
2164	7836	28	false
2165	7835	15	false
2166	7834	27	false
2167	7833	50	false
2168	7832	22	false
2169	7831	20	false
2170	7830	15	false
2171	7829	47	false
2172	7828	30	false
2173	7827	29	false
2174	7826	11	false
2175	7825	46	false
2176	7824	2	true
2177	7823	7	false
2178	7822	32	false
2179	7821	49	false
2180	7820	1	true
2181	7819	27	false
2182	7818	26	false
2183	7817	45	false
2184	7816	3	true
2185	7815	33	false
2186	7814	41	false
2187	7813	20	false
2188	7812	45	false
2189	7811	48	false
2190	7810	6	false
2191	7809	13	false
2192	7808	26	false
2193	7807	1	true
2194	7806	43	false
2195	7805	14	false
2196	7804	36	false
2197	7803	11	false
2198	7802	31	false
2199	7801	44	false
2200	7800	9	false
2201	7799	25	false
2202	7798	22	false
2203	7797	20	false
2204	7796	35	false
2205	7795	28	false
2206	7794	3	true
2207	7793	2	true
2208	7792	10	false
2209	7791	38	false
2210	7790	33	false
2211	7789	39	false
2212	7788	39	false
2213	7787	50	false
2214	7786	1	true
2215	7785	26	false
2216	7784	11	false
2217	7783	19	false
2218	7782	15	false
2219	7781	37	false
2220	7780	19	false
2221	7779	37	false
2222	7778	32	false
2223	7777	17	false
2224	7776	41	false
2225	7775	16	false
2226	7774	50	false
2227	7773	17	false
2228	7772	37	false
2229	7771	24	false
2230	7770	12	false
2231	7769	45	false
2232	7768	39	false
2233	7767	7	false
2234	7766	24	false
2235	7765	8	false
2236	7764	43	false
2237	7763	17	false
2238	7762	26	false
2239	7761	19	false
2240	7760	45	false
2241	7759	20	false
2242	7758	16	false
2243	7757	34	false
2244	7756	47	false
2245	7755	17	false
2246	7754	24	false
2247	7753	17	false
2248	7752	18	false
2249	7751	20	false
2250	7750	26	false
2251	7749	19	false
2252	7748	35	false
2253	7747	36	false
2254	7746	33	false
2255	7745	20	false
2256	7744	47	false
2257	7743	50	false
2258	7742	4	true
2259	7741	10	false
2260	7740	36	false
2261	7739	27	false
2262	7738	4	true
2263	7737	26	false
2264	7736	32	false
2265	7735	35	false
2266	7734	30	false
2267	7733	45	false
2268	7732	31	false
2269	7731	32	false
2270	7730	33	false
2271	7729	48	false
2272	7728	47	false
2273	7727	38	false
2274	7726	23	false
2275	7725	10	false
2276	7724	33	false
2277	7723	39	false
2278	7722	35	false
2279	7721	27	false
2280	7720	36	false
2281	7719	39	false
2282	7718	31	false
2283	7717	28	false
2284	7716	31	false
2285	7715	25	false
2286	7714	43	false
2287	7713	42	false
2288	7712	15	false
2289	7711	50	false
2290	7710	48	false
2291	7709	5	false
2292	7708	31	false
2293	7707	29	false
2294	7706	8	false
2295	7705	14	false
2296	7704	4	true
2297	7703	6	false
2298	7702	7	false
2299	7701	49	false
2300	7700	36	false
2301	7699	39	false
2302	7698	39	false
2303	7697	15	false
2304	7696	5	false
2305	7695	1	true
2306	7694	25	false
2307	7693	34	false
2308	7692	8	false
2309	7691	47	false
2310	7690	5	false
2311	7689	6	false
2312	7688	18	false
2313	7687	47	false
2314	7686	48	false
2315	7685	28	false
2316	7684	43	false
2317	7683	37	false
2318	7682	29	false
2319	7681	3	true
2320	7680	8	false
2321	7679	50	false
2322	7678	10	false
2323	7677	37	false
2324	7676	32	false
2325	7675	24	false
2326	7674	12	false
2327	7673	50	false
2328	7672	33	false
2329	7671	24	false
2330	7670	40	false
2331	7669	47	false
2332	7668	36	false
2333	7667	9	false
2334	7666	26	false
2335	7665	34	false
2336	7664	28	false
2337	7663	40	false
2338	7662	15	false
2339	7661	41	false
2340	7660	43	false
2341	7659	21	false
2342	7658	1	true
2343	7657	20	false
2344	7656	23	false
2345	7655	1	true
2346	7654	34	false
2347	7653	6	false
2348	7652	21	false
2349	7651	14	false
2350	7650	43	false
2351	7649	10	false
2352	7648	26	false
2353	7647	8	false
2354	7646	45	false
2355	7645	14	false
2356	7644	25	false
2357	7643	48	false
2358	7642	42	false
2359	7641	25	false
2360	7640	18	false
2361	7639	9	false
2362	7638	46	false
2363	7637	39	false
2364	7636	31	false
2365	7635	25	false
2366	7634	49	false
2367	7633	40	false
2368	7632	31	false
2369	7631	9	false
2370	7630	9	false
2371	7629	35	false
2372	7628	40	false
2373	7627	11	false
2374	7626	43	false
2375	7625	26	false
2376	7624	23	false
2377	7623	5	false
2378	7622	27	false
2379	7621	16	false
2380	7620	33	false
2381	7619	21	false
2382	7618	4	true
2383	7617	5	false
2384	7616	45	false
2385	7615	31	false
2386	7614	31	false
2387	7613	39	false
2388	7612	41	false
2389	7611	15	false
2390	7610	6	false
2391	7609	44	false
2392	7608	10	false
2393	7607	6	false
2394	7606	34	false
2395	7605	24	false
2396	7604	2	true
2397	7603	31	false
2398	7602	44	false
2399	7601	38	false
2400	7600	38	false
2401	7599	15	false
2402	7598	39	false
2403	7597	22	false
2404	7596	17	false
2405	7595	17	false
2406	7594	37	false
2407	7593	25	false
2408	7592	17	false
2409	7591	16	false
2410	7590	46	false
2411	7589	8	false
2412	7588	11	false
2413	7587	22	false
2414	7586	24	false
2415	7585	45	false
2416	7584	28	false
2417	7583	28	false
2418	7582	47	false
2419	7581	1	true
2420	7580	33	false
2421	7579	17	false
2422	7578	38	false
2423	7577	45	false
2424	7576	23	false
2425	7575	30	false
2426	7574	11	false
2427	7573	7	false
2428	7572	46	false
2429	7571	26	false
2430	7570	47	false
2431	7569	12	false
2432	7568	33	false
2433	7567	24	false
2434	7566	34	false
2435	7565	44	false
2436	7564	8	false
2437	7563	44	false
2438	7562	49	false
2439	7561	49	false
2440	7560	5	false
2441	7559	14	false
2442	7558	49	false
2443	7557	10	false
2444	7556	8	false
2445	7555	21	false
2446	7554	32	false
2447	7553	24	false
2448	7552	26	false
2449	7551	42	false
2450	7550	14	false
2451	7549	3	true
2452	7548	39	false
2453	7547	13	false
2454	7546	44	false
2455	7545	35	false
2456	7544	33	false
2457	7543	26	false
2458	7542	38	false
2459	7541	38	false
2460	7540	49	false
2461	7539	29	false
2462	7538	50	false
2463	7537	12	false
2464	7536	35	false
2465	7535	9	false
2466	7534	3	true
2467	7533	10	false
2468	7532	16	false
2469	7531	42	false
2470	7530	47	false
2471	7529	2	true
2472	7528	34	false
2473	7527	4	true
2474	7526	5	false
2475	7525	38	false
2476	7524	24	false
2477	7523	26	false
2478	7522	17	false
2479	7521	8	false
2480	7520	27	false
2481	7519	14	false
2482	7518	47	false
2483	7517	21	false
2484	7516	45	false
2485	7515	3	true
2486	7514	20	false
2487	7513	17	false
2488	7512	29	false
2489	7511	47	false
2490	7510	41	false
2491	7509	15	false
2492	7508	35	false
2493	7507	23	false
2494	7506	16	false
2495	7505	42	false
2496	7504	7	false
2497	7503	3	true
2498	7502	37	false
2499	7501	36	false
2500	7500	40	false
2501	7499	27	false
2502	7498	49	false
2503	7497	36	false
2504	7496	7	false
2505	7495	37	false
2506	7494	31	false
2507	7493	50	false
2508	7492	49	false
2509	7491	17	false
2510	7490	31	false
2511	7489	12	false
2512	7488	2	true
2513	7487	30	false
2514	7486	33	false
2515	7485	24	false
2516	7484	16	false
2517	7483	22	false
2518	7482	4	false
2519	7481	5	false
2520	7480	24	false
2521	7479	49	false
2522	7478	11	false
2523	7477	33	false
2524	7476	48	false
2525	7475	22	false
2526	7474	3	true
2527	7473	37	false
2528	7472	13	false
2529	7471	26	false
2530	7470	4	false
2531	7469	19	false
2532	7468	18	false
2533	7467	42	false
2534	7466	29	false
2535	7465	12	false
2536	7464	12	false
2537	7463	3	true
2538	7462	32	false
2539	7461	26	false
2540	7460	32	false
2541	7459	43	false
2542	7458	22	false
2543	7457	44	false
2544	7456	4	false
2545	7455	49	false
2546	7454	19	false
2547	7453	40	false
2548	7452	16	false
2549	7451	10	false
2550	7450	26	false
2551	7449	30	false
2552	7448	21	false
2553	7447	27	false
2554	7446	6	false
2555	7445	30	false
2556	7444	19	false
2557	7443	30	false
2558	7442	30	false
2559	7441	24	false
2560	7440	43	false
2561	7439	28	false
2562	7438	47	false
2563	7437	23	false
2564	7436	4	false
2565	7435	41	false
2566	7434	29	false
2567	7433	43	false
2568	7432	9	false
2569	7431	9	false
2570	7430	9	false
2571	7429	9	false
2572	7428	9	false
2573	7427	9	false
2574	7426	48	false
2575	7425	35	false
2576	7424	43	false
2577	7423	50	false
2578	7422	24	false
2579	7421	45	false
2580	7420	11	false
2581	7419	39	false
2582	7418	2	true
2583	7417	9	false
2584	7416	18	false
2585	7415	42	false
2586	7414	9	false
2587	7413	36	false
2588	7412	7	false
2589	7411	11	false
2590	7410	37	false
2591	7409	39	false
2592	7408	32	false
2593	7407	9	false
2594	7406	2	true
2595	7405	12	false
2596	7404	49	false
2597	7403	24	false
2598	7402	33	false
2599	7401	13	false
2600	7400	49	false
2601	7399	18	false
2602	7398	23	false
2603	7397	13	false
2604	7396	6	false
2605	7395	9	false
2606	7394	47	false
2607	7393	49	false
2608	7392	43	false
2609	7391	29	false
2610	7390	17	false
2611	7389	31	false
2612	7388	8	false
2613	7387	28	false
2614	7386	34	false
2615	7385	27	false
2616	7384	43	false
2617	7383	30	false
2618	7382	20	false
2619	7381	35	false
2620	7380	38	false
2621	7379	42	false
2622	7378	22	false
2623	7377	32	false
2624	7376	15	false
2625	7375	33	false
2626	7374	4	false
2627	7373	13	false
2628	7372	16	false
2629	7371	40	false
2630	7370	46	false
2631	7369	22	false
2632	7368	31	false
2633	7367	25	false
2634	7366	27	false
2635	7365	32	false
2636	7364	11	false
2637	7363	8	false
2638	7362	39	false
2639	7361	27	false
2640	7360	13	false
2641	7359	9	false
2642	7358	5	false
2643	7357	29	false
2644	7356	20	false
2645	7355	19	false
2646	7354	31	false
2647	7353	39	false
2648	7352	9	false
2649	7351	50	false
2650	7350	12	false
2651	7349	47	false
2652	7348	44	false
2653	7347	45	false
2654	7346	8	false
2655	7345	42	false
2656	7344	9	false
2657	7343	48	false
2658	7342	11	false
2659	7341	13	false
2660	7340	20	false
2661	7339	27	false
2662	7338	25	false
2663	7337	40	false
2664	7336	1	true
2665	7335	48	false
2666	7334	48	false
2667	7333	29	false
2668	7332	20	false
2669	7331	35	false
2670	7330	10	false
2671	7329	36	false
2672	7328	36	false
2673	7327	47	false
2674	7326	47	false
2675	7325	15	false
2676	7324	31	false
2677	7323	24	false
2678	7322	6	false
2679	7321	8	false
2680	7320	3	true
2681	7319	20	false
2682	7318	21	false
2683	7317	10	false
2684	7316	24	false
2685	7315	6	false
2686	7314	15	false
2687	7313	49	false
2688	7312	34	false
2689	7311	34	false
2690	7310	18	false
2691	7309	28	false
2692	7308	10	false
2693	7307	43	false
2694	7306	38	false
2695	7305	4	false
2696	7304	8	false
2697	7303	47	false
2698	7302	45	false
2699	7301	28	false
2700	7300	27	false
2701	7299	49	false
2702	7298	46	false
2703	7297	36	false
2704	7296	36	false
2705	7295	5	false
2706	7294	34	false
2707	7293	32	false
2708	7292	17	false
2709	7291	49	false
2710	7290	49	false
2711	7289	31	false
2712	7288	1	true
2713	7287	39	false
2714	7286	5	false
2715	7285	1	true
2716	7284	50	false
2717	7283	44	false
2718	7282	48	false
2719	7281	40	false
2720	7280	20	false
2721	7279	47	false
2722	7278	46	false
2723	7277	19	false
2724	7276	11	false
2725	7275	27	false
2726	7274	2	true
2727	7273	15	false
2728	7272	23	false
2729	7271	18	false
2730	7270	16	false
2731	7269	22	false
2732	7268	30	false
2733	7267	20	false
2734	7266	49	false
2735	7265	40	false
2736	7264	22	false
2737	7263	8	false
2738	7262	33	false
2739	7261	28	false
2740	7260	25	false
2741	7259	40	false
2742	7258	43	false
2743	7257	50	false
2744	7256	19	false
2745	7255	42	false
2746	7254	15	false
2747	7253	28	false
2748	7252	26	false
2749	7251	39	false
2750	7250	15	false
2751	7249	36	false
2752	7248	46	false
2753	7247	15	false
2754	7246	12	false
2755	7245	24	false
2756	7244	17	false
2757	7243	31	false
2758	7242	11	false
2759	7241	33	false
2760	7240	22	false
2761	7239	10	false
2762	7238	16	false
2763	7237	36	false
2764	7236	1	true
2765	7235	14	false
2766	7234	4	false
2767	7233	19	false
2768	7232	42	false
2769	7231	47	false
2770	7230	1	true
2771	7229	9	false
2772	7228	41	false
2773	7227	42	false
2774	7226	44	false
2775	7225	4	false
2776	7224	26	false
2777	7223	49	false
2778	7222	22	false
2779	7221	49	false
2780	7220	23	false
2781	7219	21	false
2782	7218	14	false
2783	7217	33	false
2784	7216	17	false
2785	7215	32	false
2786	7214	31	false
2787	7213	44	false
2788	7212	49	false
2789	7211	17	false
2790	7210	39	false
2791	7209	16	false
2792	7208	47	false
2793	7207	23	false
2794	7206	49	false
2795	7205	34	false
2796	7204	16	false
2797	7203	18	false
2798	7202	6	false
2799	7201	46	false
2800	7200	22	false
2801	7199	36	false
2802	7198	18	false
2803	7197	34	false
2804	7196	50	false
2805	7195	32	false
2806	7194	40	false
2807	7193	46	false
2808	7192	3	true
2809	7191	50	false
2810	7190	25	false
2811	7189	14	false
2812	7188	44	false
2813	7187	39	false
2814	7186	13	false
2815	7185	26	false
2816	7184	17	false
2817	7183	6	false
2818	7182	46	false
2819	7181	33	false
2820	7180	45	false
2821	7179	1	true
2822	7178	33	false
2823	7177	13	false
2824	7176	15	false
2825	7175	11	false
2826	7174	4	false
2827	7173	38	false
2828	7172	41	false
2829	7171	44	false
2830	7170	27	false
2831	7169	40	false
2832	7168	10	false
